Outlet_ID,POI_ID,POI_Type,Distance_Meters,Base_Footfall,Decay_Weight,Footfall_Impact_Score
OUT_00052,POI_017724,place_of_worship,909.11,300,0.0101,3.04
OUT_00052,POI_017839,school,327.63,1000,0.5508,550.83
OUT_00052,POI_017907,place_of_worship,869.47,300,0.015,4.5
OUT_00053,POI_003738,place_of_worship,942.92,300,0.0072,2.15
OUT_00053,POI_007252,hotel,478.6,100,0.2801,28.01
OUT_00053,POI_007253,place_of_worship,847.55,300,0.0185,5.55
OUT_00053,POI_010995,place_of_worship,308.27,300,0.5898,176.95
OUT_00053,POI_010996,place_of_worship,401.27,300,0.4088,122.64
OUT_00054,POI_001379,school,329.24,1000,0.5476,547.59
OUT_00054,POI_001380,place_of_worship,545.99,300,0.1909,57.26
OUT_00054,POI_001381,school,577.69,1000,0.1566,156.6
OUT_00054,POI_007045,place_of_worship,887.32,300,0.0126,3.78
OUT_00054,POI_009938,station,729.85,25000,0.0519,1296.33
OUT_00055,POI_008727,school,651.69,1000,0.0945,94.47
OUT_00055,POI_008728,place_of_worship,243.4,300,0.7195,215.86
OUT_00055,POI_023794,industrial,92.75,1000,0.9533,953.33
OUT_00055,POI_023795,industrial,74.11,1000,0.9699,969.95
OUT_00055,POI_025725,industrial,82.5,1000,0.9629,962.9
OUT_00056,POI_005337,hospital,345.28,5000,0.5157,2578.28
OUT_00056,POI_016888,place_of_worship,958.91,300,0.006,1.81
OUT_00056,POI_016889,place_of_worship,986.57,300,0.0045,1.35
OUT_00056,POI_016890,place_of_worship,987.23,300,0.0045,1.34
OUT_00056,POI_016891,place_of_worship,970.91,300,0.0053,1.59
OUT_00056,POI_016892,place_of_worship,957.18,300,0.0062,1.85
OUT_00056,POI_016899,place_of_worship,696.27,300,0.0677,20.3
OUT_00056,POI_017480,place_of_worship,860.12,300,0.0164,4.92
OUT_00056,POI_017642,place_of_worship,958.12,300,0.0061,1.83
OUT_00056,POI_017701,clinic,364.91,200,0.4772,95.45
OUT_00056,POI_017702,place_of_worship,873.06,300,0.0145,4.35
OUT_00056,POI_018371,place_of_worship,970.3,300,0.0054,1.61
OUT_00059,POI_000501,place_of_worship,339.61,300,0.5269,158.07
OUT_00060,POI_006379,place_of_worship,490.07,300,0.2634,79.01
OUT_00060,POI_006401,bus_stop,732.24,150,0.0509,7.63
OUT_00060,POI_009933,station,653.41,25000,0.0933,2332.53
OUT_00060,POI_015738,place_of_worship,990.44,300,0.0043,1.29
OUT_00060,POI_017361,school,775.74,1000,0.0353,35.32
OUT_00060,POI_017362,school,746.21,1000,0.0453,45.34
OUT_00060,POI_017363,school,763.32,1000,0.0393,39.28
OUT_00060,POI_017385,place_of_worship,966.4,300,0.0056,1.67
OUT_00060,POI_017451,school,786.56,1000,0.0322,32.16
OUT_00060,POI_017968,place_of_worship,964.49,300,0.0057,1.71
OUT_00060,POI_018040,place_of_worship,984.76,300,0.0046,1.37
OUT_00060,POI_018180,school,394.37,1000,0.4215,421.45
OUT_00060,POI_018210,place_of_worship,591.97,300,0.1427,42.82
OUT_00060,POI_018211,place_of_worship,596.08,300,0.1389,41.67
OUT_00060,POI_018223,place_of_worship,629.32,300,0.1108,33.23
OUT_00060,POI_018224,place_of_worship,622.2,300,0.1164,34.92
OUT_00060,POI_018376,place_of_worship,611.99,300,0.1248,37.45
OUT_00060,POI_018384,school,401.85,1000,0.4077,407.74
OUT_00060,POI_018385,industrial,595.49,1000,0.1394,139.45
OUT_00060,POI_018416,place_of_worship,60.77,300,0.9797,293.91
OUT_00060,POI_018459,school,739.52,1000,0.0479,47.92
OUT_00060,POI_018570,school,836.08,1000,0.0206,20.58
OUT_00061,POI_023768,industrial,479.27,1000,0.2791,279.12
OUT_00062,POI_000087,school,658.9,1000,0.0896,89.64
OUT_00062,POI_000090,place_of_worship,708.25,300,0.0616,18.49
OUT_00062,POI_007361,place_of_worship,877.96,300,0.0138,4.14
OUT_00066,POI_007374,place_of_worship,988.65,300,0.0044,1.31
OUT_00066,POI_011085,place_of_worship,821.34,300,0.0236,7.07
OUT_00066,POI_011740,place_of_worship,862.52,300,0.016,4.81
OUT_00069,POI_005792,school,875.87,1000,0.0141,14.1
OUT_00069,POI_005795,school,287.79,1000,0.6312,631.19
OUT_00069,POI_008764,school,295.17,1000,0.6163,616.29
OUT_00069,POI_018304,industrial,323.59,1000,0.5589,558.94
OUT_00070,POI_000087,school,204.67,1000,0.7924,792.37
OUT_00070,POI_000088,bus_stop,599.99,150,0.1353,20.3
OUT_00070,POI_000089,place_of_worship,847.03,300,0.0186,5.57
OUT_00070,POI_000090,place_of_worship,338.19,300,0.5297,158.92
OUT_00070,POI_000196,school,891.13,1000,0.0121,12.13
OUT_00070,POI_001982,bus_stop,611.65,150,0.1251,18.77
OUT_00070,POI_001985,hospital,681.44,5000,0.0758,378.97
OUT_00070,POI_001986,bus_stop,903.44,150,0.0107,1.61
OUT_00070,POI_002241,place_of_worship,538.97,300,0.1991,59.74
OUT_00070,POI_002328,place_of_worship,781.88,300,0.0335,10.05
OUT_00070,POI_007360,place_of_worship,804.01,300,0.0276,8.27
OUT_00070,POI_013583,bus_stop,680.24,150,0.0765,11.47
OUT_00070,POI_014260,clinic,997.77,200,0.004,0.79
OUT_00070,POI_024401,hospital,625.48,5000,0.1138,568.92
OUT_00070,POI_024455,hospital,722.02,5000,0.0552,276.17
OUT_00070,POI_024459,school,710.9,1000,0.0603,60.34
OUT_00070,POI_024460,school,628.66,1000,0.1113,111.29
OUT_00070,POI_024461,hospital,591.75,5000,0.1429,714.66
OUT_00070,POI_024462,clinic,552.69,200,0.1832,36.65
OUT_00070,POI_025130,place_of_worship,890.37,300,0.0122,3.67
OUT_00070,POI_025136,clinic,914.12,200,0.0096,1.93
OUT_00070,POI_025137,clinic,554.24,200,0.1815,36.3
OUT_00070,POI_025152,place_of_worship,798.65,300,0.0289,8.67
OUT_00071,POI_001431,bus_stop,971.77,150,0.0053,0.79
OUT_00071,POI_003767,place_of_worship,810.15,300,0.0261,7.83
OUT_00071,POI_009344,hotel,819.55,100,0.024,2.4
OUT_00071,POI_016876,industrial,506.4,1000,0.2406,240.59
OUT_00072,POI_006482,college,865.68,2000,0.0156,31.11
OUT_00072,POI_017200,school,863.34,1000,0.0159,15.91
OUT_00072,POI_017202,place_of_worship,515.38,300,0.2286,68.59
OUT_00072,POI_017203,place_of_worship,510.17,300,0.2355,70.65
OUT_00072,POI_017211,place_of_worship,534.18,300,0.2049,61.47
OUT_00072,POI_017217,clinic,832.49,200,0.0213,4.25
OUT_00072,POI_017263,clinic,986.21,200,0.0045,0.9
OUT_00072,POI_017532,place_of_worship,487.42,300,0.2672,80.15
OUT_00072,POI_017533,place_of_worship,521.52,300,0.2207,66.21
OUT_00072,POI_017563,place_of_worship,524.67,300,0.2167,65.01
OUT_00072,POI_017564,place_of_worship,537.73,300,0.2006,60.18
OUT_00072,POI_017924,place_of_worship,847.01,300,0.0186,5.57
OUT_00073,POI_006853,place_of_worship,770.55,300,0.0369,11.08
OUT_00074,POI_000197,school,608.45,1000,0.1279,127.87
OUT_00074,POI_000593,place_of_worship,632.72,300,0.1082,32.45
OUT_00074,POI_000845,school,906.57,1000,0.0104,10.4
OUT_00074,POI_001377,place_of_worship,431.8,300,0.3549,106.48
OUT_00074,POI_009012,place_of_worship,863.46,300,0.0159,4.77
OUT_00074,POI_012313,bus_stop,545.75,150,0.1911,28.67
OUT_00074,POI_012314,bus_stop,783.73,150,0.033,4.94
OUT_00074,POI_012316,bus_stop,601.02,150,0.1344,20.16
OUT_00074,POI_012317,bus_stop,462.54,150,0.3047,45.7
OUT_00074,POI_012318,bus_stop,802.39,150,0.028,4.19
OUT_00074,POI_012364,bus_stop,553.62,150,0.1822,27.33
OUT_00074,POI_012374,bus_stop,802.74,150,0.0279,4.18
OUT_00074,POI_012379,bus_stop,822.11,150,0.0234,3.51
OUT_00074,POI_016333,college,859.48,2000,0.0165,33.02
OUT_00074,POI_016551,apartments,142.97,500,0.8927,446.33
OUT_00074,POI_020462,industrial,784.9,1000,0.0326,32.63
OUT_00074,POI_021515,school,925.96,1000,0.0085,8.54
OUT_00074,POI_023551,industrial,545.92,1000,0.191,190.96
OUT_00074,POI_023709,industrial,579.96,1000,0.1543,154.34
OUT_00074,POI_023710,industrial,650.26,1000,0.0955,95.46
OUT_00074,POI_023711,industrial,590.05,1000,0.1445,144.54
OUT_00074,POI_023712,industrial,437.9,1000,0.3446,344.62
OUT_00076,POI_006379,place_of_worship,326.93,300,0.5522,165.67
OUT_00076,POI_006401,bus_stop,88.88,150,0.9571,143.56
OUT_00076,POI_009934,station,687.78,25000,0.0722,1805.59
OUT_00076,POI_017361,school,87.44,1000,0.9584,958.41
OUT_00076,POI_017362,school,101.47,1000,0.9444,944.4
OUT_00076,POI_017363,school,105.88,1000,0.9396,939.62
OUT_00076,POI_017385,place_of_worship,327.4,300,0.5513,165.39
OUT_00076,POI_017437,place_of_worship,316.96,300,0.5723,171.68
OUT_00076,POI_017445,clinic,697.93,200,0.0668,13.36
OUT_00076,POI_017451,school,117.6,1000,0.9261,926.05
OUT_00076,POI_017953,clinic,726.12,200,0.0534,10.69
OUT_00076,POI_017954,clinic,750.14,200,0.0439,8.78
OUT_00076,POI_017968,place_of_worship,312.61,300,0.581,174.31
OUT_00076,POI_018040,place_of_worship,326.42,300,0.5533,165.98
OUT_00076,POI_018164,place_of_worship,325.07,300,0.556,166.79
OUT_00076,POI_018210,place_of_worship,770.58,300,0.0369,11.08
OUT_00076,POI_018211,place_of_worship,761.57,300,0.0399,11.96
OUT_00076,POI_018223,place_of_worship,781.23,300,0.0337,10.11
OUT_00076,POI_018224,place_of_worship,788.55,300,0.0316,9.48
OUT_00076,POI_018376,place_of_worship,775.14,300,0.0355,10.65
OUT_00076,POI_018385,industrial,446.96,1000,0.3296,329.62
OUT_00076,POI_018388,place_of_worship,837.98,300,0.0202,6.07
OUT_00076,POI_018389,school,874.79,1000,0.0142,14.24
OUT_00076,POI_018416,place_of_worship,821.97,300,0.0234,7.03
OUT_00076,POI_018456,place_of_worship,359.78,300,0.4872,146.15
OUT_00076,POI_018459,school,89.24,1000,0.9567,956.72
OUT_00076,POI_018570,school,832.45,1000,0.0213,21.28
OUT_00078,POI_002410,theatre,464.84,100,0.3011,30.11
OUT_00078,POI_003813,school,435.25,1000,0.3491,349.08
OUT_00078,POI_006291,bus_stop,617.99,150,0.1198,17.97
OUT_00078,POI_006292,bus_stop,594.15,150,0.1407,21.1
OUT_00078,POI_006303,bus_stop,207.87,150,0.7866,117.99
OUT_00078,POI_006304,bus_stop,272.87,150,0.6612,99.19
OUT_00078,POI_006306,bus_stop,536.56,150,0.202,30.3
OUT_00078,POI_006307,bus_stop,619.6,150,0.1185,17.78
OUT_00078,POI_006308,bus_stop,315.55,150,0.5751,86.27
OUT_00078,POI_006309,bus_stop,360.42,150,0.4859,72.89
OUT_00078,POI_006311,bus_stop,529.28,150,0.2109,31.64
OUT_00078,POI_006312,bus_stop,825.84,150,0.0226,3.39
OUT_00078,POI_006313,bus_stop,898.46,150,0.0113,1.69
OUT_00078,POI_006314,bus_stop,234.4,150,0.7369,110.54
OUT_00078,POI_006315,bus_stop,202.98,150,0.7954,119.31
OUT_00078,POI_006316,bus_stop,689.64,150,0.0712,10.68
OUT_00078,POI_006317,bus_stop,746.6,150,0.0452,6.78
OUT_00078,POI_006320,place_of_worship,637.75,300,0.1044,31.32
OUT_00078,POI_006426,bus_stop,471.71,150,0.2905,43.57
OUT_00078,POI_006438,bus_stop,922.14,150,0.0089,1.33
OUT_00078,POI_016345,university,539.86,4000,0.1981,792.26
OUT_00078,POI_016472,place_of_worship,822.44,300,0.0233,7
OUT_00078,POI_016474,place_of_worship,293.15,300,0.6204,186.12
OUT_00078,POI_017029,university,434,4000,0.3512,1404.79
OUT_00078,POI_017030,college,595.31,2000,0.1396,279.23
OUT_00078,POI_017031,school,325.49,1000,0.5551,555.12
OUT_00078,POI_017045,hotel,895.15,100,0.0117,1.17
OUT_00078,POI_018191,place_of_worship,950.81,300,0.0066,1.98
OUT_00078,POI_018306,school,273.65,1000,0.6597,659.66
OUT_00078,POI_018312,hospital,784,5000,0.0329,164.42
OUT_00079,POI_005895,school,584.26,1000,0.1501,150.1
OUT_00079,POI_005896,hotel,526.89,100,0.2139,21.39
OUT_00080,POI_018301,industrial,823.21,1000,0.0232,23.17
OUT_00081,POI_001297,place_of_worship,619.3,300,0.1187,35.62
OUT_00081,POI_002020,place_of_worship,863.86,300,0.0158,4.75
OUT_00081,POI_002273,place_of_worship,512.63,300,0.2322,69.67
OUT_00081,POI_010550,hotel,560.32,100,0.1748,17.48
OUT_00081,POI_020897,school,694.18,1000,0.0688,68.76
OUT_00081,POI_020898,school,780.73,1000,0.0338,33.83
OUT_00081,POI_024802,industrial,974.24,1000,0.0051,5.13
OUT_00082,POI_000057,school,407.31,1000,0.3979,397.86
OUT_00082,POI_000058,school,952.1,1000,0.0065,6.5
OUT_00082,POI_001770,university,285.06,4000,0.6367,2546.84
OUT_00082,POI_015970,hospital,814.9,5000,0.025,124.96
OUT_00082,POI_016407,place_of_worship,846.23,300,0.0187,5.61
OUT_00082,POI_016494,clinic,852.92,200,0.0176,3.51
OUT_00082,POI_023504,place_of_worship,830.94,300,0.0216,6.47
OUT_00082,POI_023890,school,591.06,1000,0.1436,143.59
OUT_00082,POI_024749,school,641.2,1000,0.1019,101.86
OUT_00084,POI_002145,bus_station,508.88,10000,0.2373,2372.51
OUT_00084,POI_005132,bus_stop,981.38,150,0.0047,0.71
OUT_00084,POI_015866,bus_stop,719.6,150,0.0563,8.45
OUT_00084,POI_016604,school,690.24,1000,0.0709,70.87
OUT_00084,POI_016743,place_of_worship,602.01,300,0.1335,40.06
OUT_00084,POI_017417,clinic,399.85,200,0.4114,82.28
OUT_00084,POI_017418,school,202.81,1000,0.7957,795.71
OUT_00084,POI_017491,clinic,452.8,200,0.3201,64.02
OUT_00084,POI_017656,marketplace,499.79,3000,0.2496,748.95
OUT_00084,POI_017966,school,329.31,1000,0.5474,547.45
OUT_00084,POI_018004,place_of_worship,968.92,300,0.0054,1.63
OUT_00084,POI_018005,place_of_worship,828.97,300,0.022,6.59
OUT_00084,POI_024939,bus_station,447.06,10000,0.3294,3294.37
OUT_00085,POI_005842,place_of_worship,394.85,300,0.4206,126.17
OUT_00086,POI_006318,place_of_worship,696.94,300,0.0673,20.19
OUT_00086,POI_006487,school,591.16,1000,0.1435,143.49
OUT_00086,POI_007680,bus_station,793.9,10000,0.0302,301.5
OUT_00086,POI_017387,place_of_worship,955.45,300,0.0063,1.88
OUT_00086,POI_017416,place_of_worship,849.37,300,0.0182,5.45
OUT_00086,POI_017419,place_of_worship,222.06,300,0.7604,228.11
OUT_00086,POI_017420,place_of_worship,227.07,300,0.7509,225.28
OUT_00086,POI_017426,place_of_worship,784.13,300,0.0328,9.85
OUT_00086,POI_017427,place_of_worship,770.94,300,0.0368,11.04
OUT_00086,POI_017447,place_of_worship,218.77,300,0.7665,229.96
OUT_00086,POI_017448,place_of_worship,213.36,300,0.7765,232.96
OUT_00086,POI_017452,place_of_worship,776.67,300,0.035,10.51
OUT_00086,POI_018379,place_of_worship,928.59,300,0.0083,2.49
OUT_00086,POI_018380,place_of_worship,368.89,300,0.4695,140.86
OUT_00086,POI_018391,place_of_worship,354.5,300,0.4975,149.25
OUT_00087,POI_011554,hotel,422.68,100,0.3706,37.06
OUT_00087,POI_016963,school,815.65,1000,0.0248,24.82
OUT_00087,POI_018392,industrial,970.13,1000,0.0054,5.36
OUT_00087,POI_018395,hospital,772.62,5000,0.0363,181.43
OUT_00087,POI_018398,hotel,883.66,100,0.0131,1.31
OUT_00087,POI_018399,hospital,841.68,5000,0.0195,97.66
OUT_00087,POI_018400,place_of_worship,938.23,300,0.0075,2.26
OUT_00088,POI_018322,place_of_worship,980.13,300,0.0048,1.44
OUT_00089,POI_003130,bus_stop,988.29,150,0.0044,0.66
OUT_00089,POI_005091,bus_stop,806.08,150,0.0271,4.06
OUT_00089,POI_005093,bus_stop,949.85,150,0.0067,1
OUT_00089,POI_007177,hotel,724.74,100,0.054,5.4
OUT_00089,POI_014212,bus_stop,803.74,150,0.0276,4.14
OUT_00089,POI_015754,school,753.83,1000,0.0426,42.55
OUT_00089,POI_015755,place_of_worship,813.76,300,0.0253,7.58
OUT_00091,POI_008385,place_of_worship,569.39,300,0.1651,49.53
OUT_00091,POI_009355,bus_stop,830.94,150,0.0216,3.24
OUT_00091,POI_012241,place_of_worship,936.43,300,0.0077,2.3
OUT_00093,POI_003907,school,935.24,1000,0.0078,7.76
OUT_00093,POI_017231,school,738.71,1000,0.0482,48.24
OUT_00093,POI_017239,place_of_worship,419.27,300,0.3766,112.98
OUT_00093,POI_017250,school,979.24,1000,0.0049,4.86
OUT_00093,POI_017251,school,761.07,1000,0.04,40.04
OUT_00093,POI_017592,clinic,864.41,200,0.0157,3.15
OUT_00093,POI_017846,place_of_worship,983.95,300,0.0046,1.38
OUT_00093,POI_017871,school,455.82,1000,0.3153,315.27
OUT_00093,POI_018470,place_of_worship,756.79,300,0.0415,12.45
OUT_00093,POI_018471,place_of_worship,413.44,300,0.3869,116.07
OUT_00093,POI_018472,place_of_worship,991.2,300,0.0043,1.28
OUT_00094,POI_000180,college,870.62,2000,0.0148,29.66
OUT_00094,POI_000285,school,713.45,1000,0.0591,59.14
OUT_00094,POI_000305,school,467.97,1000,0.2962,296.22
OUT_00094,POI_000435,station,576.51,25000,0.1578,3944.96
OUT_00094,POI_000899,place_of_worship,486.37,300,0.2687,80.61
OUT_00094,POI_001597,hotel,890.5,100,0.0122,1.22
OUT_00094,POI_001600,place_of_worship,670.45,300,0.0823,24.69
OUT_00094,POI_002150,place_of_worship,495.24,300,0.256,76.8
OUT_00094,POI_002927,hotel,405.86,100,0.4005,40.05
OUT_00094,POI_002928,hotel,351.91,100,0.5026,50.26
OUT_00094,POI_004922,school,700.34,1000,0.0656,65.56
OUT_00094,POI_006255,hotel,612.72,100,0.1242,12.42
OUT_00094,POI_010708,bus_stop,513.32,150,0.2313,34.7
OUT_00094,POI_012419,hospital,179.7,5000,0.8358,4178.89
OUT_00094,POI_012420,hospital,478.77,5000,0.2799,1399.35
OUT_00094,POI_013612,bus_stop,976.15,150,0.005,0.75
OUT_00094,POI_013613,bus_stop,989.07,150,0.0044,0.65
OUT_00094,POI_013679,bus_stop,985.65,150,0.0045,0.68
OUT_00094,POI_013680,bus_stop,933.53,150,0.0079,1.18
OUT_00094,POI_015192,bus_stop,219.9,150,0.7644,114.66
OUT_00094,POI_015193,bus_stop,771.45,150,0.0367,5.5
OUT_00094,POI_016086,hospital,896.8,5000,0.0115,57.35
OUT_00094,POI_016281,industrial,478.05,1000,0.2809,280.94
OUT_00094,POI_018104,university,370.99,4000,0.4655,1862.03
OUT_00094,POI_020540,hospital,591.18,5000,0.1435,717.35
OUT_00094,POI_020541,hospital,474.84,5000,0.2858,1428.79
OUT_00094,POI_020719,place_of_worship,569.9,300,0.1646,49.37
OUT_00094,POI_023835,place_of_worship,790.56,300,0.031,9.31
OUT_00094,POI_024063,hospital,907.85,5000,0.0103,51.33
OUT_00094,POI_024177,clinic,353.72,200,0.499,99.8
OUT_00096,POI_003021,guest_house,613.9,50,0.1232,6.16
OUT_00096,POI_011086,clinic,227.06,200,0.7509,150.19
OUT_00096,POI_025798,place_of_worship,853.97,300,0.0174,5.22
OUT_00096,POI_025803,place_of_worship,184.7,300,0.8274,248.21
OUT_00099,POI_001305,place_of_worship,543.09,300,0.1943,58.28
OUT_00099,POI_001307,school,396.26,1000,0.418,417.96
OUT_00099,POI_002409,place_of_worship,714.31,300,0.0587,17.62
OUT_00099,POI_006293,bus_stop,857.62,150,0.0168,2.52
OUT_00099,POI_006294,bus_stop,766.95,150,0.0381,5.71
OUT_00099,POI_006296,bus_stop,436.3,150,0.3473,52.1
OUT_00099,POI_006297,bus_stop,588.75,150,0.1458,21.87
OUT_00099,POI_006298,bus_stop,651.47,150,0.0946,14.19
OUT_00099,POI_006301,bus_stop,659.14,150,0.0895,13.42
OUT_00099,POI_006302,bus_stop,616,150,0.1215,18.22
OUT_00099,POI_016756,bus_station,974.96,10000,0.0051,50.88
OUT_00099,POI_025075,school,381.55,1000,0.4454,445.41
OUT_00099,POI_025680,bus_station,965.1,10000,0.0057,56.59
OUT_00099,POI_025681,industrial,862.64,1000,0.016,16.02
OUT_00100,POI_000591,school,652.89,1000,0.0937,93.66
OUT_00100,POI_000592,school,257.89,1000,0.6911,691.09
OUT_00100,POI_010775,bus_stop,99.61,150,0.9464,141.96
OUT_00100,POI_012313,bus_stop,863.82,150,0.0158,2.38
OUT_00100,POI_012318,bus_stop,535.62,150,0.2031,30.47
OUT_00100,POI_012319,bus_stop,596.38,150,0.1386,20.8
OUT_00100,POI_012326,bus_stop,864.83,150,0.0157,2.35
OUT_00100,POI_012364,bus_stop,865.04,150,0.0157,2.35
OUT_00100,POI_012373,bus_stop,90.91,150,0.9551,143.27
OUT_00100,POI_012374,bus_stop,540.07,150,0.1978,29.67
OUT_00100,POI_012377,bus_stop,860.77,150,0.0163,2.45
OUT_00100,POI_012378,bus_stop,593.65,150,0.1412,21.17
OUT_00100,POI_015975,school,984.67,1000,0.0046,4.58
OUT_00100,POI_015980,marketplace,846.14,3000,0.0187,56.2
OUT_00100,POI_020462,industrial,498.81,1000,0.251,251.01
OUT_00100,POI_021515,school,707.14,1000,0.0622,62.16
OUT_00100,POI_023702,industrial,502.49,1000,0.2459,245.92
OUT_00100,POI_023703,industrial,369.78,1000,0.4678,467.82
OUT_00100,POI_023709,industrial,969.11,1000,0.0054,5.42
OUT_00100,POI_023910,industrial,896.29,1000,0.0115,11.53
OUT_00100,POI_023911,industrial,944.57,1000,0.007,7.04
OUT_00100,POI_024124,university,134.63,4000,0.9042,3616.82
OUT_00100,POI_025609,clinic,229.58,200,0.7462,149.23
OUT_00101,POI_016575,place_of_worship,788.82,300,0.0315,9.46
OUT_00101,POI_016576,school,442.4,1000,0.3371,337.12
OUT_00101,POI_016578,place_of_worship,795.12,300,0.0298,8.95
OUT_00101,POI_016600,place_of_worship,956.02,300,0.0062,1.87
OUT_00101,POI_017022,place_of_worship,748.72,300,0.0444,13.32
OUT_00101,POI_017411,clinic,380.69,200,0.447,89.4
OUT_00101,POI_017839,school,816.1,1000,0.0247,24.72
OUT_00103,POI_011085,place_of_worship,729.57,300,0.052,15.59
OUT_00103,POI_011740,place_of_worship,804.54,300,0.0274,8.23
OUT_00104,POI_000088,bus_stop,963.12,150,0.0058,0.87
OUT_00104,POI_000091,bus_stop,767.5,150,0.0379,5.69
OUT_00104,POI_000092,school,512.06,1000,0.233,233.01
OUT_00104,POI_000093,bus_station,558.62,10000,0.1766,1766.35
OUT_00104,POI_000094,place_of_worship,744.71,300,0.0459,13.77
OUT_00104,POI_001071,school,781.29,1000,0.0337,33.67
OUT_00104,POI_001082,place_of_worship,747.95,300,0.0447,13.41
OUT_00104,POI_001085,school,405.44,1000,0.4012,401.22
OUT_00104,POI_001707,guest_house,846,50,0.0188,0.94
OUT_00104,POI_001983,bus_stop,605,150,0.1309,19.63
OUT_00104,POI_001984,bus_stop,685.3,150,0.0736,11.04
OUT_00104,POI_001985,hospital,744.04,5000,0.0462,230.83
OUT_00104,POI_001986,bus_stop,688.35,150,0.0719,10.79
OUT_00104,POI_001987,place_of_worship,626.47,300,0.113,33.9
OUT_00104,POI_001988,school,847.64,1000,0.0185,18.47
OUT_00104,POI_002375,hospital,335.75,5000,0.5346,2672.91
OUT_00104,POI_009982,school,656.51,1000,0.0912,91.22
OUT_00104,POI_012956,bus_stop,981.48,150,0.0047,0.71
OUT_00104,POI_012958,bus_stop,638.64,150,0.1037,15.56
OUT_00104,POI_014255,hospital,538.54,5000,0.1996,998.18
OUT_00104,POI_014260,clinic,482.55,200,0.2743,54.85
OUT_00104,POI_015964,marketplace,902.52,3000,0.0108,32.5
OUT_00104,POI_017064,bus_station,593.58,10000,0.1412,1412.2
OUT_00104,POI_017923,place_of_worship,768.02,300,0.0377,11.32
OUT_00104,POI_022268,industrial,528.68,1000,0.2117,211.66
OUT_00104,POI_022573,bus_station,573.77,10000,0.1606,1605.77
OUT_00104,POI_025130,place_of_worship,288.12,300,0.6305,189.16
OUT_00104,POI_025132,bus_station,573.71,10000,0.1606,1606.43
OUT_00104,POI_025133,bus_station,571.83,10000,0.1626,1625.73
OUT_00104,POI_025134,place_of_worship,741.47,300,0.0472,14.15
OUT_00104,POI_025135,clinic,473.34,200,0.288,57.6
OUT_00104,POI_025136,clinic,440,200,0.3411,68.22
OUT_00104,POI_025137,clinic,649.73,200,0.0958,19.16
OUT_00105,POI_001388,school,327.45,1000,0.5512,551.18
OUT_00105,POI_004494,place_of_worship,292.94,300,0.6208,186.24
OUT_00105,POI_004681,place_of_worship,689.31,300,0.0714,21.41
OUT_00105,POI_004682,school,921.71,1000,0.0089,8.92
OUT_00105,POI_007026,school,501.41,1000,0.2474,247.4
